code,price_jpy,price_date,change_1d_pct,change_1m_pct,change_1y_pct,market_cap_oku,market_cap_tier,per,per_forecast,pbr,psr,ev_ebitda,peg,roe,dividend_yield,dividend_annual,dividend_payout_ratio,total_return_yield,ma_25,ma_75,ma_200,high_52w,low_52w,rsi_14,avg_volume_3m,credit_buy,credit_sell,credit_ratio,price_history_json,foreign_ownership,individual_ownership,stable_ownership,latest_revenue_oku,latest_op_profit_oku,latest_op_margin,target_consensus,target_high,target_low,analyst_buy,analyst_hold,analyst_sell,valuation_verdict,valuation_score,updated_at
6178,2161,2026-06-26,-1.0304557,4.497098646034816,59.365781710914455,60645,,16.722124,,0.62426805,,,,,2.2899015,,,,2164.22,,,2361,1318,53.61842105263158,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.025Z
6180,3770,2026-06-26,3.7138927,6.047819971870605,-19.616204690831555,68,,10.638298,,2.3767793,,,,,0,,,,3597.2,,,6170,3440,67.3076923076923,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.026Z
6181,73,2026-06-26,-7.5949364,-2.666666666666667,-44.274809160305345,33,,,,12.780112,,,,,0,,,,74.72,,,145,68,51.388888888888886,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.028Z
6182,527,2026-06-26,-2.946593,-8.506944444444445,-18.294573643410853,57,,118.96163,,2.858863,,,,,0,,,,529.16,,,706,378,48.14814814814815,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.029Z
6183,1335,2026-06-26,1.1363636,-6.118143459915612,1.6755521706016754,993,,12.136364,,1.3425356,,,,,4.5454547,,,,1387.56,,,1555,1255,31.41025641025641,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.029Z
6184,456,2026-06-26,-1.0845987,-0.6535947712418301,-18.27956989247312,188,,22.276503,,3.3259423,,,,,0,,,,464.08,,,698,444,50,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.030Z
6185,382,2026-06-26,-0.5208334,1.0582010582010581,-9.047619047619047,56,,12.836021,,1.2672842,,,,,0,,,,372.44,,,520,355,67.74193548387098,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.031Z
6186,375,2026-06-26,0.80645156,0,-4.580152671755725,21,,,,0.76470375,,,,,3.763441,,,,373.48,,,417,359,55.55555555555556,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.032Z
6189,965,2026-06-26,-0.5154639,2.1164021164021163,39.65267727930535,92,,26.24422,,1.153597,,,,,2.0618556,,,,942.2,,,1123,687,65.09433962264151,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.032Z
6190,324,2026-06-26,-7.1633234,-23.404255319148938,-16.923076923076923,13,,10.516067,,0.84968454,,,,,0,,,,383,,,724,321,27.192982456140356,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.033Z
6191,748,2026-06-26,-0.795756,-9.987966305655837,-16.88888888888889,167,,6.1503043,,0.9919793,,,,,1.32626,,,,797.88,,,1074,660,40.80459770114943,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.034Z
6193,988,2026-06-26,0,2.383419689119171,20.34104750304507,28,,,,1.6872334,,,,,0,,,,981.12,,,1194,766,51.99999999999999,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.034Z
6194,693,2026-06-26,0.14450866,0.43478260869565216,-3.8834951456310676,155,,14.142858,,3.1395397,,,,,0,,,,691.76,,,859,618,64.47368421052632,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.035Z
6195,209,2026-06-26,0.96618354,-2.336448598130841,-3.2407407407407405,28,,11.572536,,2.7277117,,,,,0,,,,214.52,,,267,184,36,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.036Z
6196,1242,2026-06-26,-0.4009623,-1.4285714285714286,0.2960936088356691,715,,14.813932,,3.5916612,,,,,0,,,,1245.4,,,1553.3334,1166,50,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.036Z
6197,1109,2026-06-26,0,0.09025270758122744,164.04761904761904,1004,,27.174711,,4.2916794,,,,,0.9918846,,,,1109.92,,,1119,411,16.666666666666657,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.037Z
6198,234,2026-06-26,-0.84745765,2.631578947368421,-24.271844660194176,20,,,,1.061287,,,,,0,,,,237.76,,,329,220,42.592592592592595,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.038Z
6199,1150,2026-06-26,3.4172661,-1.202749140893471,-28.169893816364773,152,,10.23587,,1.6219639,,,,,0,,,,1151.24,,,1779,1091,48.05825242718446,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.038Z
6200,588,2026-06-26,2.617801,-3.764320785597381,-40,494,,11.778847,,3.9756594,,,,,4.363002,,,,592.36,,,1028,564,50,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.039Z
6201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-28T09:54:33.684Z
6203,1607,2026-06-26,1.6445289,-9.871003925967472,64.14708886618999,194,,26.176903,,0.92268294,,,,,0,,,,1646.8,,,2030,959,37.760416666666664,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.040Z
6208,1691,2026-06-26,-0.99531615,-11.512297226582941,23.16096139839767,105,,16.528198,,1.7222764,,,,,1.1709602,,,,1811.68,,,3135,1316,39.99999999999999,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.041Z
6209,3900,2026-06-26,0.2570694,0.7751937984496124,64.21052631578948,1049,,7.4906363,,0.65421766,,,,,0,,,,3889.8,,,4570,2322,50.87719298245614,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.041Z
6217,1049,2026-06-26,-11.551433,-29.121621621621625,191.38888888888889,67,,,,2.5496192,,,,,0,,,,1166.48,,,2710,331,52.26689478186484,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.042Z
6218,580,2026-06-26,0.17271157,-3.3333333333333335,31.818181818181817,37,,15.454304,,0.3438076,,,,,0,,,,593.64,,,608,426,33.33333333333333,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.043Z
6222,854,2026-06-26,-2.4,-7.475622968580716,-11.041666666666666,290,,33.90234,,0.35175893,,,,,2.2857143,,,,905.76,,,1160,852,37.95180722891566,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.045Z
6223,2438,2026-06-26,-0.12290045,8.451957295373665,57.69728331177232,474,,14.124327,,1.5089602,,,,,2.8676772,,,,2254.84,,,2650,1516,57.714285714285715,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.046Z
6224,1321,2026-06-26,-1.4179105,-1.4179104477611941,20.860018298261664,171,,12.609775,,2.9234266,,,,,2.4626866,,,,1318.2,,,1826,1050,54.74137931034483,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.046Z
6226,2239,2026-06-26,-1.884312,7.077953132472501,21.027027027027025,790,,19.12041,,2.6526833,,,,,0,,,,2202.6,,,3230,1817,62.06030150753769,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.047Z
6227,6590,2026-06-26,-10.825439,16.225749559082892,540.8427623248375,1240,,41.49351,,9.148305,,,,,0.20297700000000002,,,,6910.8,,,9310,1018.3333,46.70406732117812,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.048Z
6228,512,2026-06-26,-1.1583011,-15.650741350906095,-28.888888888888886,67,,,,0.6914294,,,,,0,,,,652.36,,,1197,499,34.743202416918436,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.048Z
6229,1467,2026-06-26,-0.8783784,-8.655043586550436,20.14742014742015,64,,8.250843,,0.60091424,,,,,0,,,,1525.44,,,2395,1215,50.82508250825083,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.049Z
6230,2191,2026-06-26,0.27459955,-3.1816173221387536,7.665847665847666,100,,8.217072,,0.66017675,,,,,2.9290618,,,,2176.4,,,2415,2001,48.89705882352941,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.050Z
6231,11320,2026-06-26,-0.6145742,6.291079812206572,14.923857868020304,399,,12.30007,,2.8602543,,,,,0,,,,11126,,,17030,9290,54.210526315789465,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.050Z
6232,1673,2026-06-26,-7.0555553,-28.2590051457976,47.14160070360598,320,,,,11.068548,,,,,0,,,,2019.92,,,4130,836,35.78352180936996,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.051Z
6233,385,2026-06-26,1.0498688,-3.75,-9.411764705882353,20,,13.888889,,0.6323729,,,,,0,,,,392.96,,,478,373,36.11111111111111,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.052Z
6235,3960,2026-06-26,-4.116223,7.608695652173914,152.55102040816325,1580,,54.054054,,1.9613457,,,,,1.307506,,,,3858.8,,,4910,1461,58.072916666666664,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.052Z
6237,3585,2026-06-26,0.1396648,6.222222222222222,52.55319148936171,795,,16.447218,,1.9232719,,,,,2.1508380000000002,,,,3321.8,,,3780,2275,76.57894736842105,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.053Z
6238,1357,2026-06-26,0.2956393,1.8768768768768769,35.42914171656687,359,,17.451132,,1.5211947,,,,,2.9563932,,,,1329.96,,,1421,985,60.679611650485434,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.054Z
6239,1320,2026-06-26,-2.8697572,0.38022813688212925,-3.7199124726477026,92,,12.135699,,1.1776935,,,,,2.5754232,,,,1338.32,,,1876,1270,52.15419501133787,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.054Z
6240,502,2026-06-26,0,-12.99826689774697,-17.434210526315788,345,,20.406504,,1.5313516,,,,,0,,,,533.96,,,849,471,38.83495145631068,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.055Z
6245,1823,2026-06-26,-2.9803085,-9.122632103688934,23.67706919945726,276,,21.009567,,0.70043266,,,,,4.4704630000000005,,,,1982.32,,,2626,1440,38.77973112719752,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.056Z
6246,1830,2026-06-26,0.5494506,-3.684210526315789,12.68472906403941,210,,11.709752,,1.0087769,,,,,0,,,,1794.08,,,2119,1611,62.7906976744186,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.056Z
6247,1753,2026-06-26,-1.295045,25.124910778015703,27.956204379562045,461,,13.458734,,0.73117495,,,,,3.0968469,,,,1587.24,,,1838,1302,69.71544715447155,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.057Z
6248,1762,2026-06-26,-0.3957038,3.0409356725146197,14.267185473411153,33,,9.652679,,1.048334,,,,,0,,,,1735.16,,,2330,1515,65.89595375722544,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.058Z
6249,2368,2026-06-26,2.4221454,2.644126571304725,-2.631578947368421,332,,10.183194,,0.5501426,,,,,4.3252595,,,,2363.92,,,3180,2231,45.69536423841059,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.059Z
6250,3950,2026-06-26,1.4120667,0.8939974457215836,77.92792792792793,1616,,11.19805,,3.1491265,,,,,0.6418484999999999,,,,3712,,,4155,2096,70.8029197080292,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.059Z
6254,4645,2026-06-26,-5.97166,1.1982570806100217,92.18038891187422,1779,,47.171726,,4.4626946,,,,,1.6396761,,,,4612.4,,,5500,2295,58.84831460674157,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.061Z
6255,697,2026-06-26,-2.2440393,-16.22596153846154,5.927051671732523,146,,18.940218,,1.4455422,,,,,1.4025246,,,,759.16,,,890,583,38.427947598253276,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.062Z
6257,994,2026-06-26,0.60728747,0.10070493454179255,-5.871212121212121,208,,,,0.48442766,,,,,2.5303643,,,,991.56,,,1104,951,51.470588235294116,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.063Z
6258,3035,2026-06-26,-3.6507938,5.491831769204032,56.44329896907217,929,,15.290442,,1.2123371,,,,,2.2222223,,,,2908.6,,,3755,1776,67.29900632339657,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.063Z
6262,501,2026-06-26,0,-12.717770034843207,-4.752851711026616,120,,37.86848,,0.3677777,,,,,5.988023800000001,,,,537.04,,,1033,498,44.21052631578947,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.064Z
6264,2731,2026-06-26,-5.5997233,26.96420269642027,267.0698924731183,766,,45.245193,,7.193695,,,,,0.6913238700000001,,,,2407.24,,,3220,727.5,66.90328305235138,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.065Z
6265,3655,2026-06-26,-0.81411123,16.773162939297126,66.13636363636364,56,,22.5228,,0.9281606,,,,,1.35685215,,,,3409.2,,,4000,2137,68.51063829787235,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.065Z
6266,4530,2026-06-26,-6.0165977,22.59810554803789,115.3041825095057,656,,18.552649,,2.497,,,,,0.7053942,,,,4073.8,,,5160,1870,67.5531914893617,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.066Z
6267,3770,2026-06-26,-0.26455027,-0.6587615283267457,21.612903225806452,63,,9.033402,,0.83082217,,,,,3.042328,,,,3697.4,,,4440,2897,60.810810810810814,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.067Z
6268,5102,2026-06-26,-4.1877933,-7.789625881077174,95.47892720306514,5979,,41.1518,,2.1811695,,,,,1.5023475,,,,5248.12,,,6113,2536,54.87117552334944,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.068Z
6269,9698,2026-06-26,0.47658515,-3.4063745019920324,45.83458646616541,6628,,11.350788,,2.7079144,,,,,0.009117281,,,,10050.04,,,16720,5940,37.509433962264154,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.068Z
6272,1476,2026-06-26,1.5130675,1.443298969072165,20.489795918367346,399,,10.214533,,0.9255851,,,,,3.9889958000000005,,,,1449.52,,,1660,1219,58.16326530612245,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.069Z
6273,71630,2026-06-26,-1.7825311,3.6463608739690354,37.32745398773007,45174,,27.10024,,2.1382792,,,,,1.3711778000000001,,,,67692,,,86800,43060,68.31259720062208,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.070Z
6276,307,2026-06-26,0.3267974,0.9868421052631579,8.865248226950355,14,,,,0.44747686,,,,,3.2679739999999997,,,,295.48,,,720,230,61.458333333333336,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.070Z
6277,4955,2026-06-26,0.20222448,-5.977229601518026,-5.6190476190476195,727,,23.92333,,1.0268039,,,,,2.5278058,,,,5161,,,6950,4830,41.42011834319527,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.071Z
6278,22380,2026-06-26,-4.8873777,1.6348773841961852,297.5133214920071,4300,,63.291855,,4.727738,,,,,0.5312367299999999,,,,23372,,,27150,5240,53.85949696444059,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.072Z
6279,908,2026-06-26,-1.8378379,2.947845804988662,-10.62992125984252,236,,12.179745,,0.6589494,,,,,1.2972973,,,,892.84,,,1064,849,65.1685393258427,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.072Z
6282,2774,2026-06-26,-0.32339203,8.021806853582554,35.98039215686274,806,,16.155144,,1.011487,,,,,3.054258,,,,2683.12,,,2864,2023,69.56521739130434,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.073Z
6284,9010,2026-06-26,-1.2061403,-3.7393162393162394,53.2312925170068,1351,,15.873015,,2.1858726,,,,,2.1929825,,,,9100.8,,,9790,5750,54.67980295566502,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.074Z
6286,1421,2026-06-26,2.9710145,-2,65.61771561771562,92,,8.787335,,0.5258235,,,,,0,,,,1425.6,,,1899,848,44.76744186046511,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.075Z
6287,2370,2026-06-26,1.1955594,7.874374146563495,15.553388590931252,769,,15.128303,,0.9018052,,,,,3.2450896,,,,2274.04,,,2565,2036,70.55555555555556,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.076Z
6289,1733,2026-06-26,1.0495627,-3.882418191902385,23.433048433048434,440,,25.908207,,1.1145319,,,,,2.8571429,,,,1765.4,,,2570,1345,47.61904761904762,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.076Z
6291,1304,2026-06-26,0.8507348,4.236610711430855,21.189591078066915,130,,11.641817,,1.3549403,,,,,0.54137665,,,,1259.4,,,1398,1048,69.45812807881774,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.077Z
6292,819,2026-06-26,0.122249395,0.49079754601227,12.038303693570452,57,,153.94736,,0.43438113,,,,,4.645477,,,,822.4,,,910,727,44.89795918367347,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.079Z
6294,1963,2026-06-26,-0.5572442,0.05096839959225281,5.53763440860215,158,,10.5930605,,0.87439764,,,,,3.7993923,,,,1969.76,,,2551,1833,51.807228915662655,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.080Z
6298,1380,2026-06-26,-2.6798308,9.872611464968154,78.06451612903226,242,,19.156025,,1.4620209,,,,,0,,,,1372.88,,,1592,758,50.682261208577,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.080Z
6301,6329,2026-06-26,1.264,-3.7707161319750644,33.66420274551214,56569,,15.290394,,1.624445,,,,,3.04,,,,6573.24,,,7840,4615,42.633637548891784,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.081Z
6302,5214,2026-06-26,-1.3993949,-0.15319800842589046,69.50585175552666,6202,,20.24304,,0.90997845,,,,,2.3638427,,,,5254.32,,,6362,2952.5,59.06506632975363,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.082Z
6305,5347,2026-06-26,1.2497633,2.8467012887093675,25.48697488852382,11375,,15.552195,,1.2636558,,,,,3.3137663999999996,,,,5291.56,,,7225,4176,55.030181086519114,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.082Z
6306,912,2026-06-26,0.77348065,6.666666666666667,26.31578947368421,351,,13.849659,,0.9397315,,,,,4.4198897,,,,865.88,,,920,719,72.72727272727272,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.083Z
6307,413,2026-06-26,-0.48192772,-8.425720620842572,2.9925187032418954,32,,4.1738253,,0.6023192,,,,,0,,,,434.32,,,800,385,33.76623376623377,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.084Z
6309,1787,2026-06-26,0.3368894,5.427728613569322,25.756509500351864,525,,12.969953,,1.1985976,,,,,4.042672700000001,,,,1746.76,,,2239,1394,54.02298850574712,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.084Z
6310,1770,2026-06-26,-1.0620458,2.9069767441860463,40.81145584725537,401,,14.534407,,0.5336815,,,,,2.2358859,,,,1764.2,,,2488,1185,55.869565217391305,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.085Z
6315,3175,2026-06-26,-6.0650887,5.657237936772046,66.75420168067227,2382,,51.81136,,3.3736112,,,,,0.591716,,,,3060,,,3595,1622,56.99899295065458,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.085Z
6316,2558,2026-06-26,0.4713276,1.4676715589051963,27.70843734398402,99,,8.598319,,0.4671425,,,,,2.9457972999999997,,,,2499.4,,,2580,1996,77.47252747252747,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.086Z
6317,1711,2026-06-26,-1.6101208,1.242603550295858,25.25622254758419,158,,5.058239,,0.34444585,,,,,5.865439800000001,,,,1672,,,1938,1342,59.0027700831025,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.087Z
6322,1604,2026-06-26,-2.7878788,0.8805031446540881,2.8205128205128207,111,,8.984485,,0.9732904,,,,,3.272727,,,,1600.92,,,1920,1520,58.4070796460177,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.088Z
6323,4530,2026-06-26,-6.3275433,15.179252479023647,129.36708860759495,7856,,41.494915,,6.0328007,,,,,0.3515302,,,,4258.04,,,5148,1628,60.78503301540719,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.088Z
6324,7100,2026-06-26,-10.126582,-8.974358974358974,170.99236641221373,6721,,416.66666,,8.360918,,,,,0.25316456,,,,7402,,,8870,2316,49.460431654676256,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.089Z
6325,395,2026-06-26,-0.25252524,-1.9851116625310175,6.182795698924731,45,,22.030117,,0.5347753,,,,,1.2626262,,,,397,,,478,372,57.89473684210526,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.090Z
6326,2751.5,2026-06-26,-0.12704174,-3.184377199155524,68.44199571472299,31294,,16.834925,,1.1642569,,,,,1.8148819999999999,,,,2807.8,,,3268,1580.5,49.80276134122288,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.091Z
6327,6300,2026-06-26,-4.6898637,6.598984771573605,909.6153846153846,515,,104.166664,,9.102744,,,,,0.18154312,,,,4640.8,,,7190,615,68.45683208701564,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.091Z
6328,2531,2026-06-26,0.31708282,6.523569023569023,44.422253922967194,598,,13.736026,,1.9993126,,,,,3.9635357000000004,,,,2368.28,,,2985,1737.5,74.81617647058823,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.092Z
6330,1936,2026-06-26,-1.073071,-4.205838693715982,83.50710900473933,1134,,,,2.3298857,,,,,0,,,,2014.4,,,8760,764,47.604166666666664,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.093Z
6331,3830,2026-06-26,-2.5445292,6.685236768802229,88.8560157790927,873,,11.560868,,1.9419031,,,,,2.9262086,,,,3729.8,,,4180,1928,62.22222222222222,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.093Z
6332,2667,2026-06-26,3.2920215,0.075046904315197,31.444061113849187,1055,,6.464201,,1.0745302,,,,,3.2145623,,,,2605.52,,,3545,2001,67.22846441947566,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.094Z
6333,3185,2026-06-26,1.5948962,8.517887563884157,2.083333333333333,488,,11.990362,,1.5569761,,,,,4.2424243,,,,2984.4,,,3500,2691,76.69172932330827,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.095Z
6334,466,2026-06-26,0.64794815,4.719101123595506,59.044368600682596,50,,195.79831,,1.6351336,,,,,1.2958963000000001,,,,451.28,,,470,276,77.77777777777777,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.097Z
6335,683,2026-06-26,8.240888,6.2208398133748055,78.79581151832461,54,,5.2137403,,0.5890806,,,,,0,,,,591.96,,,889,372,63.716814159292035,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.098Z
6336,1911,2026-06-26,-5.3022795,57.41350906095551,190.8675799086758,153,,17.270674,,1.4080542,,,,,1.3875124,,,,1556.24,,,2288,636,74.04092071611254,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.099Z
6337,2537,2026-06-26,-2.7223926,-0.4317111459968602,55.358236374770364,132,,29.326088,,0.938799,,,,,0,,,,2543.96,,,3265,1621,51.978891820580465,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.099Z
6338,1664,2026-06-26,-6.9871435,-8.721886999451453,3.870162297128589,89,,35.33659,,0.9012283,,,,,2.2358859,,,,1709.6,,,1975,1197,49.86251145737855,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.100Z
6339,1207,2026-06-26,-0.24793388,-5.850234009360374,38.89528193325661,634,,,,0.57067156,,,,,3.6363635,,,,1205.28,,,1310,853,54.320987654320994,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.101Z
6340,4455,2026-06-26,1.7123288,14.524421593830333,36.86635944700461,1233,,13.736433,,1.0908138,,,,,2.2260275,,,,4092.6,,,4480,3095,70.37037037037037,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.101Z
6342,2713,2026-06-26,-0.6590992,-2.5152712899748475,2.2615906520919715,35,,8.032093,,0.48751676,,,,,2.9293299,,,,2733.64,,,4390,2538,43.05949008498584,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.102Z
6343,152,2026-06-26,2.0134227,10.144927536231885,50.495049504950494,68,,3.9686685,,0.40448016,,,,,0,,,,138.08,,,230,101,64.70588235294117,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.103Z
6345,1359,2026-06-26,0.9658246,-2.7896995708154506,2.643504531722054,877,,13.495532,,1.16364,,,,,4.4576522,,,,1353.72,,,1475,1262,56.86274509803922,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.103Z
6346,5580,2026-06-26,1.4545455,-2.9565217391304346,0.17953321364452424,68,,20.789865,,0.52553093,,,,,0,,,,5678,,,7160,5500,39.583333333333336,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.104Z
6347,262,2026-06-26,-3.6764708,-3.6764705882352944,20.18348623853211,25,,30.04587,,1.508122,,,,,0,,,,261.2,,,478,196,59.154929577464785,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.104Z
6349,1509,2026-06-26,0.6671114,1.9594594594594597,4.429065743944636,801,,10.857677,,0.6515451,,,,,4.669779999999999,,,,1471.28,,,1818,1387,65.9090909090909,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.105Z
6351,2271,2026-06-26,2.5282166,7.122641509433962,26.87150837988827,1087,,21.096144,,1.0674671,,,,,1.2189616,,,,2144.6,,,2514,1765,71.80527383367141,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.106Z
6356,1460,2026-06-26,-3.6939316,-12.048192771084338,175.99243856332703,208,,11.862204,,3.8127472,,,,,0.26385225,,,,1523.48,,,2287,520,48.12319538017324,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.106Z
6357,2437,2026-06-26,-2.2070625,-11.12326768781911,65.33242876526458,432,,8.802918,,0.86153567,,,,,3.6115568000000002,,,,2540.4,,,2849,1444,43.95017793594306,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.107Z
6358,2064,2026-06-26,-0.09680542,-1.4326647564469914,3.1484257871064467,177,,10.019903,,0.5602008,,,,,5.17909,,,,2064.4,,,2385,1941,55.19125683060109,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.108Z
6360,4450,2026-06-26,0,5.575326215895611,63.90423572744015,62,,8.517888,,2.5982702,,,,,0.8988764,,,,4309,,,4560,2690,65.95744680851064,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.109Z
6361,6248,2026-06-26,-3.3415842,9.94193207812775,130.34101382488478,28542,,37.59326,,2.2740185,,,,,0.4641089,,,,5856,,,6890,2650.5,70.13888888888889,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.110Z
6363,2786,2026-06-26,-3.4650035,2.6151012891344383,35.83617747440273,733,,12.422526,,1.2185329,,,,,2.1829521,,,,2787.8,,,3635,1813,58.5431654676259,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.110Z
6364,1885,2026-06-26,1.344086,12.135633551457465,1.7818574514038878,508,,9.19961,,1.1283405,,,,,3.8709678,,,,1733.84,,,2270,1586,70.37037037037037,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.111Z
6365,5420,2026-06-26,-0.18416207,-1.4545454545454546,14.225500526870391,225,,8.591038,,0.73377097,,,,,0,,,,5422.4,,,6320,4500,59.64912280701754,,,,,,,,,,,,,,,,,,,,2026-06-28T11:20:40.112Z
