code,date,open,high,low,close,volume,adj_close
4543,2026-06-11,2258.5,2284.5,2248.5,2264,4002300,2264
4543,2026-06-12,2268,2284.5,2199.5,2199.5,6907500,2199.5
4901,2026-05-15,3215,3251,3094,3110,8770700,3110
4901,2026-05-18,3150,3178,3101,3148,4548600,3148
4901,2026-05-19,3198,3198,3150,3171,4253000,3171
4901,2026-05-20,3175,3205,3118,3143,4303900,3143
4901,2026-05-21,3149,3196,3147,3196,3212700,3196
4901,2026-05-22,3148,3195,3131,3181,4339300,3181
4901,2026-05-25,3188,3200,3138,3194,3598500,3194
4901,2026-05-26,3184,3185,3135,3155,3265800,3155
4901,2026-05-27,3200,3368,3196,3224,5523800,3224
4901,2026-05-28,3251,3373,3249,3322,7448400,3322
4901,2026-05-29,3350,3393,3322,3322,8349900,3322
4901,2026-06-01,3350,3407,3278,3381,6094800,3381
4901,2026-06-02,3390,3392,3325,3346,6815500,3346
4901,2026-06-03,3410,3482,3390,3479,6810500,3479
4901,2026-06-04,3442,3548,3435,3548,6512200,3548
4901,2026-06-05,3547,3547,3480,3528,4799900,3528
4901,2026-06-08,3458,3524,3399,3426,8005300,3426
4901,2026-06-09,3486,3504,3452,3504,5806500,3504
4901,2026-06-10,3515,3573,3478,3521,5363300,3521
4901,2026-06-11,3509,3532,3459,3485,4663800,3485
4901,2026-06-12,3526,3537,3390,3401,6372700,3401
4443,2026-05-15,1296,1309,1264,1308,1841500,1305.9185791015625
4443,2026-05-18,1348,1371,1318,1337,1081600,1334.8724365234375
4443,2026-05-19,1378,1412,1373,1405,1346000,1402.76416015625
4443,2026-05-20,1459,1459,1374,1390,2514000,1387.7880859375
4443,2026-05-21,1406,1441,1401,1407,2099100,1404.760986328125
4443,2026-05-22,1390,1473,1373,1470,2250900,1467.6607666015625
4443,2026-05-25,1481,1541,1453,1528,2967400,1525.5684814453125
4443,2026-05-26,1526,1547,1511,1530,1331700,1527.5653076171875
4443,2026-05-27,1509,1585,1491,1571,1528400,1568.5
4443,2026-05-28,1556,1565,1534,1554,1453400,1554
4443,2026-05-29,1634,1731,1616,1679,2553400,1679
4443,2026-06-01,1750,1849,1744,1765,3050800,1765
4443,2026-06-02,1805,1816,1725,1762,1965300,1762
4443,2026-06-03,1725,1730,1652,1652,2025400,1652
4443,2026-06-04,1553,1576,1522,1561,2241500,1561
4443,2026-06-05,1585,1615,1568,1603,1385400,1603
4443,2026-06-08,1576,1613,1542,1553,1219000,1553
4443,2026-06-09,1575,1583,1512,1535,1350900,1535
4443,2026-06-10,1546,1573,1511,1549,1352800,1549
4443,2026-06-11,1554,1574,1515,1534,976400,1534
4443,2026-06-12,1521,1523,1431,1435,3353900,1435
3994,2026-05-15,4380,4448,4329,4415,336600,4415
3994,2026-05-18,4345,4368,4045,4052,480500,4052
3994,2026-05-19,4200,4491,4164,4491,749900,4491
3994,2026-05-20,4360,4416,4235,4321,736800,4321
3994,2026-05-21,4321,4421,4268,4314,268200,4314
3994,2026-05-22,4250,4353,4177,4311,267700,4311
3994,2026-05-25,4326,4335,4215,4312,228100,4312
3994,2026-05-26,4300,4469,4277,4332,388000,4332
3994,2026-05-27,4300,4335,4186,4212,414800,4212
3994,2026-05-28,4082,4146,3963,4050,682300,4050
3994,2026-05-29,4190,4599,4180,4343,857900,4343
3994,2026-06-01,4650,4710,4435,4470,527200,4470
3994,2026-06-02,4584,4639,4440,4532,348400,4532
3994,2026-06-03,4322,4440,4223,4335,428300,4335
3994,2026-06-04,4142,4264,4079,4116,368100,4116
3994,2026-06-05,4075,4250,4060,4238,423600,4238
3994,2026-06-08,4125,4249,4071,4095,324700,4095
3994,2026-06-09,4110,4172,4000,4013,414100,4013
3994,2026-06-10,4054,4065,3947,4002,304700,4002
3994,2026-06-11,4002,4038,3906,3968,254000,3968
3994,2026-06-12,3940,3956,3803,3868,457000,3868
4478,2026-05-15,2200,2240,2122,2182,713100,2182
4478,2026-05-18,2249,2291,2148,2182,699800,2182
4478,2026-05-19,2282,2320,2234,2277,547600,2277
4478,2026-05-20,2326,2344,2180,2199,892600,2199
4478,2026-05-21,2243,2268,2178,2206,630100,2206
4478,2026-05-22,2222,2315,2147,2246,641500,2246
4478,2026-05-25,2293,2299,2167,2187,819000,2187
4478,2026-05-26,2190,2230,2150,2190,654100,2190
4478,2026-05-27,2150,2169,2092,2111,476100,2111
4478,2026-05-28,2088,2122,2044,2061,535600,2061
4478,2026-05-29,2111,2215,2096,2112,505000,2112
4478,2026-06-01,2230,2292,2188,2223,772600,2223
4478,2026-06-02,2350,2371,2243,2355,797400,2355
4478,2026-06-03,2356,2389,2270,2276,775600,2276
4478,2026-06-04,2247,2247,2137,2137,482200,2137
4478,2026-06-05,2144,2188,2143,2155,256500,2155
4478,2026-06-08,2117,2160,2068,2070,354000,2070
4478,2026-06-09,2082,2113,1972,1986,475400,1986
4478,2026-06-10,2000,2030,1952,2007,281800,2007
4478,2026-06-11,2002,2026,1952,1981,247500,1981
4478,2026-06-12,1981,1988,1851,1853,650200,1853
3923,2026-05-15,850,862.2999877929688,779.2000122070312,810,10356600,810
3923,2026-05-18,840,851.7999877929688,820,832.4000244140625,3491400,832.4000244140625
3923,2026-05-19,873.0999755859375,888.5,857.7000122070312,880,3190400,880
3923,2026-05-20,895,902,876.5,893.2999877929688,4163100,893.2999877929688
3923,2026-05-21,897.7000122070312,922.2999877929688,893,904.2000122070312,4057700,904.2000122070312
3923,2026-05-22,904.5,946.9000244140625,867,940,3646200,940
3923,2026-05-25,950,969.2999877929688,931.7000122070312,950.7000122070312,4485500,950.7000122070312
3923,2026-05-26,939.9000244140625,959.2999877929688,933.2000122070312,952,3102200,952
3923,2026-05-27,946.5,965.4000244140625,933.7000122070312,961.5,3393600,961.5
3923,2026-05-28,969.5,974.5999755859375,931.2000122070312,965,3903900,965
3923,2026-05-29,980,1026,975.2000122070312,1006.5,4844600,1006.5
3923,2026-06-01,1036.5,1072,1020.5,1039,3537000,1039
3923,2026-06-02,1069,1080.5,1024.5,1051.5,3204100,1051.5
3923,2026-06-03,1032,1044,1009,1028,3798700,1028
3923,2026-06-04,1001,1012.5,954.7000122070312,966.5,4797800,966.5
3923,2026-06-05,980.2999877929688,1006.5,973.4000244140625,998.9000244140625,3371000,998.9000244140625
3923,2026-06-08,983.9000244140625,1020,966.2999877929688,977,4091400,977
3923,2026-06-09,986.4000244140625,993.7000122070312,947.4000244140625,974.7000122070312,3071100,974.7000122070312
3923,2026-06-10,1005,1005.5,971.5,975.9000244140625,1952800,975.9000244140625
3923,2026-06-11,969.0999755859375,982.2999877929688,929,929,2128900,929
3923,2026-06-12,914.4000244140625,929,884.2000122070312,888,6544200,888
4475,2026-05-15,1060,1081,1040,1053,446300,1053
4475,2026-05-18,1061,1087,1050,1064,315400,1064
4475,2026-05-19,1090,1127,1088,1116,482400,1116
4475,2026-05-20,1116,1116,1060,1076,523600,1076
4475,2026-05-21,1080,1119,1069,1100,401100,1100
4475,2026-05-22,1093,1141,1091,1125,510200,1125
4475,2026-05-25,1142,1159,1133,1153,631400,1153
4475,2026-05-26,1154,1163,1085,1109,594900,1109
4475,2026-05-27,1107,1128,1094,1106,367000,1106
4475,2026-05-28,1100,1101,1062,1087,279200,1087
4475,2026-05-29,1105,1145,1104,1106,480000,1106
4475,2026-06-01,1166,1203,1161,1171,684700,1171
4475,2026-06-02,1175,1225,1156,1219,809300,1219
4475,2026-06-03,1189,1241,1182,1200,709600,1200
4475,2026-06-04,1199,1199,1133,1140,532200,1140
4475,2026-06-05,1142,1177,1140,1162,358500,1162
4475,2026-06-08,1146,1154,1110,1122,327800,1122
4475,2026-06-09,1120,1131,1090,1102,261100,1102
4475,2026-06-10,1100,1109,1081,1095,238800,1095
4475,2026-06-11,1082,1099,1057,1090,330600,1090
4475,2026-06-12,1089,1089,1041,1048,440200,1048
4448,2026-05-15,258,264,257,258,122000,258
4448,2026-05-18,274,284,267,276,281800,276
4448,2026-05-19,284,298,278,298,231700,298
4448,2026-05-20,297,297,277,277,222400,277
4448,2026-05-21,279,286,278,280,103100,280
4448,2026-05-22,285,295,281,292,70100,292
4448,2026-05-25,298,298,282,288,108300,288
4448,2026-05-26,288,299,285,287,140600,287
4448,2026-05-27,285,292,278,280,70100,280
4448,2026-05-28,281,283,273,276,51100,276
4448,2026-05-29,278,293,275,289,202800,289
4448,2026-06-01,296,322,295,309,500300,309
4448,2026-06-02,305,327,303,321,263500,321
4448,2026-06-03,320,323,305,312,162400,312
4448,2026-06-04,320,320,305,307,72200,307
4448,2026-06-05,305,316,305,311,82300,311
4448,2026-06-08,305,312,295,297,178100,297
4448,2026-06-09,303,303,295,295,95800,295
4448,2026-06-10,297,300,282,284,261800,284
4448,2026-06-11,280,282,273,275,179000,275
4448,2026-06-12,274,276,266,274,102300,274
7203,2026-05-15,3017,3086,2987.5,3085,43178700,3085
7203,2026-05-18,2990,3013,2940,2954.5,30946400,2954.5
7203,2026-05-19,2955,2979,2931,2957,23002200,2957
7203,2026-05-20,3003,3027,2942,2942,26030500,2942
7203,2026-05-21,2964.5,3027,2961,2978,21798100,2978
7203,2026-05-22,3020,3022,2975.5,2987,16498800,2987
7203,2026-05-25,3051,3108,3006,3026,22249700,3026
7203,2026-05-26,3028,3030,2990,3022,16349400,3022
7203,2026-05-27,3016,3039,2998.5,3008,17980500,3008
7203,2026-05-28,3039,3072,3023,3030,25312200,3030
7203,2026-05-29,3022,3082,3022,3042,39820000,3042
7203,2026-06-01,3006,3009,2891,2905.5,37687200,2905.5
7203,2026-06-02,2849.5,2863.5,2805,2844,37933000,2844
7203,2026-06-03,2840,2920,2833,2881,27875500,2881
7203,2026-06-04,2875,2879.5,2835,2838.5,19751600,2838.5
7203,2026-06-05,2872,2885.5,2837,2850,18955400,2850
7203,2026-06-08,2817,2862,2795.5,2822.5,30734900,2822.5
7203,2026-06-09,2850,2873,2821.5,2830,22825800,2830
7203,2026-06-10,2837,2840.5,2787.5,2814,25839700,2814
7203,2026-06-11,2768,2782.5,2718.5,2747.5,27541100,2747.5
7203,2026-06-12,2792,2798.5,2756.5,2775.5,29442600,2775.5
7267,2026-05-15,1366,1430,1362.5,1430,54232300,1430
7267,2026-05-18,1370,1376.5,1323.5,1342.5,30120600,1342.5
7267,2026-05-19,1359.5,1362,1328.5,1342.5,17970500,1342.5
7267,2026-05-20,1354.5,1355,1328.5,1343,17496100,1343
7267,2026-05-21,1357,1394,1353,1384,14716000,1384
7267,2026-05-22,1385,1411,1376.5,1401,15918800,1401
7267,2026-05-25,1421,1428,1398.5,1408.5,11394200,1408.5
7267,2026-05-26,1400,1412,1382,1407,12550300,1407
7267,2026-05-27,1405,1423,1396,1421.5,14205900,1421.5
7267,2026-05-28,1445,1448,1426,1441.5,16968500,1441.5
7267,2026-05-29,1433,1473.5,1433,1452.5,32589600,1452.5
7267,2026-06-01,1443.5,1445,1382,1402,16225900,1402
7267,2026-06-02,1372,1394.5,1366.5,1387,16234300,1387
7267,2026-06-03,1410,1537,1392,1496.5,55737500,1496.5
7267,2026-06-04,1495,1514,1483,1504.5,23709300,1504.5
7267,2026-06-05,1495,1503,1444.5,1444.5,20119800,1444.5
7267,2026-06-08,1425.5,1452,1421,1438.5,20146800,1438.5
7267,2026-06-09,1459.5,1473.5,1444,1444.5,19915900,1444.5
7267,2026-06-10,1447,1447,1418,1437.5,15411000,1437.5
7267,2026-06-11,1394.5,1437,1388,1427.5,19686100,1427.5
7267,2026-06-12,1429,1437,1400.5,1411,18868400,1411
7201,2026-05-15,373.20001220703125,384,365.8999938964844,375,57147000,375
7201,2026-05-18,375,375.79998779296875,354.5,355.70001220703125,37079900,355.70001220703125
7201,2026-05-19,360.8999938964844,363.1000061035156,352.8999938964844,357.1000061035156,20442800,357.1000061035156
7201,2026-05-20,358.70001220703125,363.70001220703125,350.70001220703125,356.6000061035156,25618600,356.6000061035156
7201,2026-05-21,358.5,366.6000061035156,358,361,21669900,361
7201,2026-05-22,364.6000061035156,369.5,358.6000061035156,362.3999938964844,22299900,362.3999938964844
7201,2026-05-25,370.1000061035156,377.1000061035156,365.6000061035156,374.1000061035156,26800200,374.1000061035156
7201,2026-05-26,373.8999938964844,386.29998779296875,371,379.79998779296875,29475300,379.79998779296875
7201,2026-05-27,379.29998779296875,389.8999938964844,378.1000061035156,389.5,32557100,389.5
7201,2026-05-28,393,400,382.29998779296875,399,37082600,399
7201,2026-05-29,399,417.29998779296875,396.79998779296875,396.79998779296875,66724100,396.79998779296875
7201,2026-06-01,395,398.79998779296875,366.8999938964844,375.3999938964844,41669800,375.3999938964844
7201,2026-06-02,368.1000061035156,369.29998779296875,360.70001220703125,365.6000061035156,31922100,365.6000061035156
7201,2026-06-03,358,369.6000061035156,356.20001220703125,357.5,28382600,357.5
7201,2026-06-04,360,361.1000061035156,350.5,353.5,33431600,353.5
7201,2026-06-05,353.29998779296875,356.3999938964844,346.29998779296875,347.79998779296875,28034700,347.79998779296875
7201,2026-06-08,343.70001220703125,346.8999938964844,338.5,341.79998779296875,32576900,341.79998779296875
7201,2026-06-09,346,349.70001220703125,335.8999938964844,336.5,25769900,336.5
7201,2026-06-10,336.5,336.70001220703125,322.3999938964844,326.3999938964844,34725900,326.3999938964844
7201,2026-06-11,321,329.70001220703125,317,328.79998779296875,42434900,328.79998779296875
7201,2026-06-12,335.5,341.5,333.1000061035156,337.20001220703125,32114800,337.20001220703125
7269,2026-05-15,1867,1893.5,1819,1843.5,12586700,1843.5
7269,2026-05-18,1833,1837,1764,1769,8552700,1769
7269,2026-05-19,1821.5,1822.5,1795.5,1810,7959000,1810
7269,2026-05-20,1826.5,1829.5,1752,1753,5666100,1753
7269,2026-05-21,1770,1809.5,1770,1779.5,5027900,1779.5
7269,2026-05-22,1803,1808.5,1777.5,1789.5,6054700,1789.5
7269,2026-05-25,1818,1918,1811.5,1911,10274800,1911
7269,2026-05-26,1907,1929,1891,1921,7300600,1921
7269,2026-05-27,1934,1964.5,1903.5,1914.5,7352400,1914.5
7269,2026-05-28,1926,1947.5,1901.5,1919,6440100,1919
7269,2026-05-29,1945.5,2011,1936,1973.5,19065400,1973.5
7269,2026-06-01,1976,1990,1912.5,1940.5,6000200,1940.5
7269,2026-06-02,1904,1926.5,1862,1918.5,8061200,1918.5
7269,2026-06-03,1912.5,1944.5,1888.5,1890.5,6803900,1890.5
7269,2026-06-04,1892,1899,1856,1856,6019400,1856
7269,2026-06-05,1872,1892.5,1859,1865.5,4192600,1865.5
7269,2026-06-08,1839,1883,1830,1854.5,5791100,1854.5
7269,2026-06-09,1894.5,1896,1834.5,1838.5,5987300,1838.5
7269,2026-06-10,1846,1848,1816,1844,5054600,1844
7269,2026-06-11,1773.5,1792.5,1764,1786.5,7785200,1786.5
7269,2026-06-12,1840,1868.5,1825.5,1868,9853900,1868
7270,2026-05-15,2446,2717.5,2435.5,2567.5,18708400,2567.5
7270,2026-05-18,2417.5,2461.5,2362,2385,7555900,2385
7270,2026-05-19,2360,2451,2357,2450,4511300,2450
7270,2026-05-20,2460,2471.5,2430.5,2437,3676600,2437
7270,2026-05-21,2453,2507.5,2450,2493,4250900,2493
7270,2026-05-22,2480,2489,2439,2441,4287200,2441
7270,2026-05-25,2482.5,2497.5,2445,2464.5,2865500,2464.5
7270,2026-05-26,2465,2468,2434,2466,2592700,2466
7270,2026-05-27,2446,2470,2424,2437,4428600,2437
7270,2026-05-28,2475.5,2487.5,2441.5,2465.5,4350700,2465.5
7270,2026-05-29,2450,2488,2442,2442,12101700,2442
7270,2026-06-01,2440.5,2451,2373,2422,5301000,2422
7270,2026-06-02,2366,2448.5,2361,2438.5,5157700,2438.5
7270,2026-06-03,2440,2492,2436.5,2471,4327100,2471
7270,2026-06-04,2453,2523.5,2453,2474.5,3891200,2474.5
7270,2026-06-05,2487,2501,2444,2454.5,3541800,2454.5
7270,2026-06-08,2462,2535,2462,2493,5206600,2493
7270,2026-06-09,2530,2561.5,2509,2523,3875000,2523
7270,2026-06-10,2573,2582,2523.5,2535.5,4577600,2535.5
7270,2026-06-11,2485.5,2512,2472,2480,4194500,2480
7270,2026-06-12,2518.5,2533.5,2467.5,2474,4481200,2474
7261,2026-05-15,1081,1111,1074,1092.5,10913000,1092.5
7261,2026-05-18,1078,1088.5,1053.5,1056,7646000,1056
7261,2026-05-19,1062.5,1067.5,1046.5,1067.5,6196100,1067.5
7261,2026-05-20,1075,1078.5,1051,1055,5808500,1055
7261,2026-05-21,1073,1099.5,1070,1081,6071900,1081
7261,2026-05-22,1085.5,1089,1064,1066,6912000,1066
7261,2026-05-25,1090.5,1107,1078.5,1090.5,5704500,1090.5
7261,2026-05-26,1091,1105.5,1078,1100.5,4655900,1100.5
7261,2026-05-27,1100,1121.5,1096,1118,7581600,1118
7261,2026-05-28,1133,1140.5,1118.5,1129,7557400,1129
7261,2026-05-29,1132.5,1162.5,1127,1148.5,9488500,1148.5
